run_id,scenario,controller,n_agents,seed,packet_loss,latency_ms,comm_radius_m,k_neighbors,update_rate_hz,obstacle_update_rate_hz,local_safety_dropout,local_safety_latency_ms,local_safety_update_rate_hz,local_safety_position_noise_std_m,local_safety_velocity_noise_std_mps,horizon_s,dt_s,min_inter_agent_distance_m,min_obstacle_contact_boundary_margin_m,cumulative_collision_pairs,collision_rate_per_pair_step,cumulative_safety_violation_pairs,safety_violation_rate_per_pair_step,cumulative_obstacle_contacts,obstacle_contact_rate_per_agent_step,final_reached_fraction,mission_success,completion_time_s,final_mean_goal_distance_m,energy_proxy_accel2_s_per_agent,mean_messages_per_agent_per_update,runtime_s,runtime_ms_per_agent_step,scenario_description,pairwise_projection_calls,pairwise_projection_pair_adjustments,pairwise_projection_agent_adjustments,pairwise_projection_total_displacement_m,pairwise_projection_max_displacement_m,pairwise_projection_velocity_corrections,pairwise_projection_agent_adjustment_rate_per_agent_step,obstacle_projection_calls,obstacle_projection_agent_adjustments,obstacle_projection_total_displacement_m,obstacle_projection_max_displacement_m,obstacle_projection_velocity_corrections,obstacle_projection_agent_adjustment_rate_per_agent_step,projection_agent_adjustments,projection_agent_adjustment_rate_per_agent_step,projection_total_displacement_m,projection_mean_displacement_m_per_adjustment,projection_max_displacement_m,pre_projection_state_checks,pre_projection_collision_pairs,pre_projection_collision_rate_per_pair_step,pre_projection_obstacle_contacts,pre_projection_obstacle_contact_rate_per_agent_step,pre_projection_pairwise_violation_pairs,pre_projection_pairwise_violation_rate_per_pair_step,pre_projection_pairwise_violation_agent_steps,pre_projection_pairwise_violation_agent_rate_per_agent_step,pre_projection_pairwise_mean_penetration_m,pre_projection_pairwise_p95_penetration_m,pre_projection_pairwise_p99_penetration_m,pre_projection_pairwise_max_penetration_m,pre_projection_obstacle_violation_agent_steps,pre_projection_obstacle_violation_rate_per_agent_step,pre_projection_obstacle_mean_penetration_m,pre_projection_obstacle_p95_penetration_m,pre_projection_obstacle_p99_penetration_m,pre_projection_obstacle_max_penetration_m,pre_projection_obstacle_min_clearance_margin_m,T90_s,T95_s,T99_s,safety_success
corridor_obstacles__proposed__N1000__pl20__lat000__seed1,corridor_obstacles,proposed,1000,1,0.2,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.1872376790070915,0.287871111266358,0,0.0,11250,9.38047585277906e-06,0,0.0,0.995,True,87.95,0.3331723030583414,108.78148872394242,9.583051975051974,683.9984381031245,0.2848806489392438,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1108,0.0004616666666666,0.0270141909641454,0.0697951516921103,0.0720103472584754,0.0721288887336419,-0.0721288887336419,88.0,92.5,106.5,True
corridor_obstacles__proposed__N1000__pl20__lat000__seed2,corridor_obstacles,proposed,1000,2,0.2,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.108187657028216,0.2988159069936001,2,1.667640151605166e-09,11090,9.247064640650649e-06,0,0.0,0.997,False,87.35000000000001,0.3319308300468381,109.9329891200964,9.594794178794178,682.8908687136136,0.2844193538998807,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,2,1.6683350016683351e-09,0,0.0,4,3.3366700033366702e-09,8,3.3333333333333333e-06,0.0224730845971019,0.0316526961932332,0.0317804136160738,0.0318123429717839,1259,0.0005245833333333,0.0191408309645153,0.0483754220757373,0.0603736232622988,0.0611840930063998,-0.0611840930063998,87.27777777777777,92.5,102.0,False
corridor_obstacles__proposed__N1000__pl20__lat000__seed3,corridor_obstacles,proposed,1000,3,0.2,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.1952380531506082,0.2794085946796142,0,0.0,10886,9.07696534518692e-06,0,0.0,0.996,True,87.75,0.3340658644030049,109.18857825200392,9.590972972972972,684.5260740378872,0.2851004056800862,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1017,0.00042375,0.0280356159428885,0.0706575744204344,0.0797258254889805,0.0805914053203857,-0.0805914053203857,87.65,92.4375,105.5,True
corridor_obstacles__proposed__N1000__pl20__lat000__seed4,corridor_obstacles,proposed,1000,4,0.2,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.2066005435826458,0.3039772767445453,0,0.0,10474,8.733431473956256e-06,0,0.0,0.995,True,88.2,0.3316262767718409,109.30087483736784,9.582686070686073,686.9663534192368,0.2861167652724851,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,957,0.00039875,0.0180563236176988,0.0540862149935002,0.0555717103971638,0.0560227232554546,-0.0560227232554546,88.125,92.83333333333331,105.75,True
corridor_obstacles__proposed__N1000__pl20__lat100__seed0,corridor_obstacles,proposed,1000,0,0.2,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.128096061539547,0.2911095307652028,0,0.0,10766,8.97690693609061e-06,0,0.0,0.997,True,87.55000000000001,0.3357363237565134,109.735599703209,9.588444906444906,687.5319149177521,0.2863523177500009,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,5,4.1708375041708375e-09,10,4.166666666666667e-06,0.0070671035790479,0.0112039556239209,0.0117639418931465,0.0119039384604529,1107,0.00046125,0.0221720412283612,0.0651123110574963,0.06713421890593,0.0688904692347971,-0.0688904692347971,87.54166666666667,92.375,102.75,True
corridor_obstacles__proposed__N1000__pl20__lat100__seed1,corridor_obstacles,proposed,1000,1,0.2,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.1700057278467047,0.2878977042085507,0,0.0,10765,8.976073116014808e-06,0,0.0,0.993,True,87.05000000000001,0.3351380894899289,109.613971889748,9.587049896049896,681.8563727810979,0.2839884934531853,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1589,0.0006620833333333,0.0222115305830938,0.0655226871902887,0.0718009741975834,0.0721022957914492,-0.0721022957914492,87.0625,92.83333333333331,101.0,True
corridor_obstacles__proposed__N1000__pl20__lat100__seed2,corridor_obstacles,proposed,1000,2,0.2,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.1765034681222225,0.2651331687802747,0,0.0,11007,9.177857574359031e-06,0,0.0,0.995,True,86.85000000000001,0.3305078046941005,109.8340640116513,9.589588357588358,685.8424406149425,0.2856486633131788,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,784,0.0003266666666666,0.0316964130046145,0.0887536807780868,0.0945988759321459,0.0948668312197253,-0.0948668312197253,87.0,92.0,103.0,True
corridor_obstacles__proposed__N1000__pl20__lat100__seed3,corridor_obstacles,proposed,1000,3,0.2,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.1622489491219135,0.2674673974189737,0,0.0,10658,8.886854367903931e-06,0,0.0,0.996,True,87.65,0.3347339806572974,110.71873933336356,9.58652182952183,688.9437097748742,0.2869403206059451,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1374,0.0005725,0.0333861213510333,0.0826890392978042,0.0919971779910792,0.0925326025810262,-0.0925326025810262,87.54545454545455,92.5,106.16666666666669,True
corridor_obstacles__proposed__N1000__pl20__lat100__seed4,corridor_obstacles,proposed,1000,4,0.2,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.1749607898450094,0.3143382167210899,0,0.0,12300,1.0255986932371772e-05,0,0.0,0.997,True,88.45,0.3312726220921846,110.93752558684336,9.58512681912682,685.478842641227,0.2854972272558213,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1324,0.0005516666666666,0.0181502944893606,0.0407932688449046,0.044382292106709,0.0456617832789101,-0.0456617832789101,88.5,93.83333333333331,104.0,True
crossing_traffic__proposed__N50__pl00__lat000__seed0,crossing_traffic,proposed,50,0,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4334565209348118,0.2662012898516328,0,0.0,0,0.0,0,0.0,1.0,True,52.45,0.0434146181096339,11.199400671391606,11.063991683991684,6.257172692101449,0.0521213885222944,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,183,0.001525,0.0456650519794804,0.093757041117258,0.093793968237803,0.0937987101483671,-0.0937987101483671,52.5,53.125,53.75,True
crossing_traffic__proposed__N50__pl00__lat000__seed1,crossing_traffic,proposed,50,1,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4429621863884958,0.2673769946580031,0,0.0,0,0.0,0,0.0,1.0,True,52.0,0.0433176712493566,10.869558546823146,11.0818711018711,6.12922112736851,0.0510555695740817,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,124,0.0010333333333333,0.0723158602934521,0.0926199491972853,0.0926226071523554,0.0926230053419968,-0.0926230053419968,52.0,53.25,54.75,True
crossing_traffic__proposed__N50__pl00__lat000__seed2,crossing_traffic,proposed,50,2,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3869623624761322,0.2457608507596376,0,0.0,5,1.6999719504628177e-06,0,0.0,1.0,True,52.7,0.0433376664696395,11.188439401051442,11.084282744282744,6.428105377126485,0.0535452342950977,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,144,0.0012,0.0698369178660247,0.1135974660016916,0.1140306771398101,0.1142391492403623,-0.1142391492403623,53.0,53.25,53.45,True
crossing_traffic__proposed__N50__pl00__lat000__seed3,crossing_traffic,proposed,50,3,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3161780372198133,0.2439547755866709,0,0.0,10,3.399943900925635e-06,0,0.0,1.0,True,52.2,0.0433974630044605,10.493993047393442,11.115634095634096,6.133576035033912,0.0510918453563841,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,172,0.0014333333333333,0.0690876690504693,0.1116797507962959,0.1155815012289111,0.1160452244133291,-0.1160452244133291,52.5,53.583333333333336,53.91666666666666,True
crossing_traffic__proposed__N50__pl00__lat000__seed4,crossing_traffic,proposed,50,4,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4477363464503653,0.2451976903468392,0,0.0,0,0.0,0,0.0,1.0,True,52.150000000000006,0.0433425661112767,10.36151562515434,11.156507276507275,6.147429626900703,0.0512072438725589,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,146,0.0012166666666666,0.0542699389216933,0.1125392632750055,0.1146737659795357,0.1148023096531607,-0.1148023096531607,52.25,53.125,54.75,True
crossing_traffic__proposed__N100__pl00__lat000__seed0,crossing_traffic,proposed,100,0,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3301023580752509,0.2234252265104654,0,0.0,21,1.7669405424507463e-06,0,0.0,1.0,True,53.150000000000006,0.0347373773363964,12.461840822349863,11.973866943866945,16.382722433190793,0.0682329130911736,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,161,0.0006708333333333,0.0799588048704044,0.1365723615615711,0.136574403332799,0.1365747734895345,-0.1365747734895345,53.333333333333336,54.0,56.0,True
crossing_traffic__proposed__N100__pl00__lat000__seed1,crossing_traffic,proposed,100,1,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.2803025471381767,0.2580487161900258,0,0.0,35,2.9449009040845774e-06,0,0.0,1.0,True,53.05,0.0347558045556797,12.46344297697957,11.954740124740123,16.406796229071915,0.0683331787966343,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,123,0.0005125,0.0668938965864376,0.0997417394358299,0.1014081915237042,0.1019512838099742,-0.1019512838099742,53.5,53.91666666666666,56.0,True
crossing_traffic__proposed__N100__pl00__lat000__seed2,crossing_traffic,proposed,100,2,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3587700553262922,0.2474285264274424,0,0.0,14,1.177960361633831e-06,0,0.0,1.0,True,53.7,0.0346873155584863,12.730949706897745,11.95031185031185,16.298304724972695,0.0678813191377455,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,314,0.0013083333333333,0.0611460440200749,0.1123879264051734,0.11257142332003,0.1125714735725575,-0.1125714735725575,53.66666666666666,54.75,55.875,True
crossing_traffic__proposed__N100__pl00__lat000__seed3,crossing_traffic,proposed,100,3,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3818306780877115,0.2392618196208634,0,0.0,6,5.048401549859276e-07,0,0.0,1.0,True,53.150000000000006,0.0347115910446834,12.66411782231027,11.97024948024948,16.27694187220186,0.0677923443240394,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,189,0.0007875,0.0595922731042715,0.1194879986980851,0.1205977404314416,0.1207381803791365,-0.1207381803791365,53.5,54.333333333333336,55.0,True
crossing_traffic__proposed__N100__pl00__lat000__seed4,crossing_traffic,proposed,100,4,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3328341301547298,0.251980070984757,0,0.0,25,2.1035006457746984e-06,0,0.0,1.0,True,53.1,0.0346505590221423,12.561573032091369,11.96962577962578,15.783582035917789,0.0657375345102781,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,241,0.0010041666666666,0.0763218324272076,0.1079739301059666,0.1080198180280683,0.1080199290152429,-0.1080199290152429,53.1,53.75,55.5,True
crossing_traffic__proposed__N100__pl00__lat050__seed0,crossing_traffic,proposed,100,0,0.0,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4102712115217609,0.3768974041669294,0,0.0,0,0.0,0,0.0,1.0,True,53.45,0.0349976026639581,13.875432594498704,11.954573804573805,21.609246110077947,0.0900010250315616,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0168974041669294,53.4,54.5,56.5,True
crossing_traffic__proposed__N100__pl00__lat050__seed1,crossing_traffic,proposed,100,1,0.0,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4028959786775615,0.3775456228183079,0,0.0,0,0.0,0,0.0,1.0,True,53.95,0.0350100700014232,14.088475189907074,11.914449064449064,20.88630261225626,0.086990015044799,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0175456228183079,54.0,55.0,58.0,True
crossing_traffic__proposed__N100__pl00__lat050__seed2,crossing_traffic,proposed,100,2,0.0,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4427438504402133,0.3874838860517385,0,0.0,0,0.0,0,0.0,1.0,True,53.3,0.0349392558645627,13.769749279206827,11.933305613305611,20.67685109982267,0.0861176638893072,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0274838860517385,53.5,55.16666666666666,56.0,True
crossing_traffic__proposed__N100__pl00__lat050__seed3,crossing_traffic,proposed,100,3,0.0,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4160492069740308,0.3831268642417146,0,0.0,0,0.0,0,0.0,1.0,True,54.150000000000006,0.0349682392219356,13.822535167463224,11.926091476091475,20.91547851311043,0.0871115306668489,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0231268642417146,54.5,55.5,57.0,True
crossing_traffic__proposed__N100__pl00__lat050__seed4,crossing_traffic,proposed,100,4,0.0,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4500366417277071,0.3829161264338104,0,0.0,0,0.0,0,0.0,1.0,True,53.3,0.0349046207157705,13.714331818751116,11.948565488565489,20.60433208104223,0.0858156271596927,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0229161264338104,53.41666666666666,55.16666666666666,56.0,True
crossing_traffic__proposed__N100__pl10__lat000__seed0,crossing_traffic,proposed,100,0,0.1,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4162832022146807,0.3881513883098174,0,0.0,0,0.0,0,0.0,1.0,True,53.6,0.0349108444493491,13.96640690361048,10.70966735966736,20.367033421061933,0.0848272945483629,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0281513883098174,53.66666666666666,55.0,59.5,True
crossing_traffic__proposed__N100__pl10__lat000__seed1,crossing_traffic,proposed,100,1,0.1,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3864126416442717,0.3768032853841104,0,0.0,3,2.524200774929638e-07,0,0.0,1.0,True,54.35,0.034949693910544,14.306640277280517,10.742619542619543,20.696834487840533,0.0862008933271159,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0168032853841104,54.2,55.0,58.0,True
crossing_traffic__proposed__N100__pl10__lat000__seed2,crossing_traffic,proposed,100,2,0.1,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4197642630003256,0.3842305149574735,0,0.0,0,0.0,0,0.0,1.0,True,53.75,0.0348796916113905,14.29689054741546,10.735259875259874,20.638770140707493,0.085959059311568,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0242305149574735,53.833333333333336,55.5,57.25,True
crossing_traffic__proposed__N100__pl10__lat000__seed3,crossing_traffic,proposed,100,3,0.1,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4158288881785247,0.387975026352796,0,0.0,0,0.0,0,0.0,1.0,True,53.95,0.0347501743251053,14.005714149966089,10.756569646569648,20.57137684384361,0.0856783708614894,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.027975026352796,54.0,55.5,56.5,True
crossing_traffic__proposed__N100__pl10__lat000__seed4,crossing_traffic,proposed,100,4,0.1,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.443362097064374,0.3836113899108123,0,0.0,0,0.0,0,0.0,1.0,True,53.55,0.0348775213099977,13.991961128718817,10.755675675675676,20.80839725164697,0.0866655445716241,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0236113899108123,53.66666666666666,54.375,56.5,True
crossing_traffic__proposed__N100__pl10__lat050__seed0,crossing_traffic,proposed,100,0,0.1,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4074654765100537,0.3895155936290914,0,0.0,0,0.0,0,0.0,1.0,True,53.55,0.0348753122413855,14.159893387776163,10.745405405405403,21.5526827769354,0.0897654426361324,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0295155936290913,53.75,54.66666666666666,56.5,True
crossing_traffic__proposed__N100__pl10__lat050__seed1,crossing_traffic,proposed,100,1,0.1,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3987682616484463,0.3782361550762562,0,0.0,0,0.0,0,0.0,1.0,True,54.6,0.0349582469302692,14.320689778897538,10.713451143451143,20.69320034701377,0.0861857573803155,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0182361550762562,54.625,55.75,59.5,True
crossing_traffic__proposed__N100__pl10__lat050__seed2,crossing_traffic,proposed,100,2,0.1,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4253241362360435,0.38490843052799,0,0.0,0,0.0,0,0.0,1.0,True,53.85,0.0348318672541383,14.003718429442234,10.735779625779626,20.93447607709095,0.0871906542152892,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.02490843052799,53.833333333333336,55.0,57.5,True
crossing_traffic__proposed__N100__pl10__lat050__seed3,crossing_traffic,proposed,100,3,0.1,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4138142345156638,0.3813043146303138,0,0.0,0,0.0,0,0.0,1.0,True,54.1,0.0349563527393408,13.835270368497657,10.752577962577964,20.8067887891084,0.0866588454356867,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0213043146303137,54.125,54.7,56.5,True
crossing_traffic__proposed__N100__pl10__lat050__seed4,crossing_traffic,proposed,100,4,0.1,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4236587412491844,0.3818474275297882,0,0.0,0,0.0,0,0.0,1.0,True,53.5,0.0348775765524849,13.584052651938784,10.755343035343037,20.46191302640364,0.085222461584355,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0218474275297881,53.5,54.4,55.5,True
